date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2018-08-27,0.0020928657797733303,111.014,111.087,,,,,,,,,,,,,,,,,,
2018-08-28,0.0020270192898174007,111.022,111.042,,,,,,,,,,,,,,,,,,
2018-08-29,0.0020106170287917313,111.283,111.792,177.0,0.0032835154112902725,111.649,111.683,,,,,,,,,,,,,,
2018-08-30,0.001975179815944204,111.438,111.173,,,,,,,,,,,,,,,,,,
2018-08-31,0.00196662540275019,110.783,110.962,,,,,,,,,,,,,,,,,,
2018-09-03,0.0020174876490445222,111.127,111.062,,,,,,,,,,,,,,,,,,
2018-09-04,0.0019482135606358794,111.221,111.455,,,,,,,,,,,,,,,,,,
2018-09-05,0.0019261009256499682,111.57,111.475,,,,,,,,,,,,,,,,,,
2018-09-06,0.001925029004926862,111.3,110.867,161.0,-0.0032127023758973593,110.943,110.959,110.942,110.895,174.0,-0.004024258985932582,110.853,110.868,110.897,,,,,,,
2018-09-07,0.0019059587672487547,110.842,111.194,140.0,0.0030267566571941275,111.178,111.156,111.213,111.194,,,,,,,,,,,,
2018-09-10,0.002003697046633648,111.093,111.092,,,,,,,,,,,,,,,,,,
2018-09-11,0.0019654980293603427,111.358,111.566,,,,,,,,,,,,,,,,,,
2018-09-12,0.00195985714842486,111.47,111.284,,,,,,,,,,,,,,,,,,
2018-09-13,0.0019278076920139827,111.557,111.923,145.0,0.0029269492479141027,111.884,111.841,111.819,111.838,,,,,,,,,,,,
2018-09-14,0.0019005454123713866,111.828,111.908,,,,,,,,,,,,,,,,,,
2018-09-17,0.0019317783884723958,112.045,111.969,,,,,,,,,,,,,,,,,,
2018-09-18,0.0018726169784802989,112.117,112.31,,,,,,,,,,,,,,,,,,
2018-09-19,0.0018428860497224184,112.312,112.207,,,,,,,,,,,,,,,,,,
2018-09-20,0.001843227753671526,112.186,112.571,,,,,,,,,,,,,,,,,,
2018-09-21,0.0018241327236004808,112.684,112.638,,,,,,,,,,,,,,,,,,
2018-09-24,0.0018710871330462823,112.594,112.623,,,,,,,,,,,,,,,,,,
2018-09-25,0.0018191918138543736,112.808,112.877,,,,,,,,,,,,,,,,,,
