date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2016-06-03,0.002819403940098592,1.44202,1.45209,31.0,0.004428398762157213,1.44842,1.4492,1.45105,1.44942,34.0,0.0061736059224335215,1.45095,1.45198,1.45023,1.45023,57.0,0.007179337297850381,1.45241,1.45295,1.45327,1.45617
2016-06-06,0.002788669862072025,1.43983,1.44487,158.0,0.0043867166212136505,1.44616,1.44569,1.44678,1.44606,,,,,,,,,,,,
2016-06-07,0.002868355166938397,1.45764,1.45626,,,,,,,,,,,,,,,,,,
2016-06-08,0.0028554686188768563,1.45948,1.45462,,,,,,,,,,,,,,,,,,
2016-06-09,0.0028551968498107118,1.4459,1.44644,,,,,,,,,,,,,,,,,,
2016-06-10,0.0028240363824444357,1.43969,1.43431,101.0,-0.004343686566721926,1.43345,1.43392,1.43515,1.43412,138.0,-0.005718938534826681,1.43148,1.4316,1.4331,1.43377,,,,,,
2016-06-13,0.002795401850992929,1.41774,1.42179,92.0,0.005262133311844789,1.42522,1.42327,1.42214,1.42363,110.0,0.005753164979223632,1.42592,1.42532,1.42444,1.42734,120.0,0.007735881669488738,1.42875,1.42829,1.42734,1.42836
2016-06-14,0.0029778738677806197,1.4127,1.41295,,,,,,,,,,,,,,,,,,
2016-06-15,0.002937023048747334,1.41867,1.41857,,,,,,,,,,,,,,,,,,
2016-06-16,0.0029106004606100247,1.41352,1.40718,121.0,-0.0045593053548742485,1.40709,1.40688,1.40839,1.40498,136.0,-0.006059979517310269,1.40498,1.40451,1.40489,1.4026,151.0,-0.007755390205584599,1.4026,1.40303,1.40161,1.40422
2016-06-17,0.002890555524602832,1.42928,1.42864,,,,,,,,,,,,,,,,,,
2016-06-20,0.002884591098706722,1.46336,1.4684,,,,,,,,,,,,,,,,,,
2016-06-21,0.0031761445931449764,1.47356,1.46675,120.0,-0.004775356852048824,1.46654,1.46732,1.46762,1.46972,,,,,,,,,,,,
2016-06-22,0.00316448280060268,1.46851,1.46796,123.0,0.005392276458110081,1.47645,1.47664,1.47438,1.47571,,,,,,,,,,,,
2016-06-23,0.003121555135189468,1.48712,1.47987,116.0,-0.005184485159446855,1.47943,1.47954,1.48256,1.48154,149.0,-0.007248217999172035,1.47638,1.47595,1.47706,1.47996,151.0,-0.008169814594861328,1.47502,1.47597,1.47686,1.47986
2016-06-24,0.0028373801472227765,1.36528,1.36239,12.0,0.006759593885036945,1.37454,1.37239,1.37513,1.37329,12.0,0.006759593885036945,1.37454,1.37239,1.37513,1.37329,17.0,0.007188736297802541,1.37513,1.37679,1.37444,1.37196
2016-06-27,0.00705310564858365,1.31689,1.32126,,,,,,,,,,,,,,,,,,
2016-06-28,0.007024300060822337,1.33423,1.32927,,,,,,,,,,,,,,,,,,
2016-06-29,0.006931865331834757,1.34426,1.34997,,,,,,,,,,,,,,,,,,
2016-06-30,0.006839207447538811,1.34226,1.32404,,,,,,,,,,,,,,,,,,
2016-07-01,0.006770160018365589,1.32912,1.328,,,,,,,,,,,,,,,,,,
2016-07-04,0.006675962665631636,1.32676,1.32979,,,,,,,,,,,,,,,,,,
2016-07-05,0.006490766247639998,1.31134,1.30204,,,,,,,,,,,,,,,,,,
2016-07-06,0.006341251036566901,1.29742,1.29185,,,,,,,,,,,,,,,,,,
2016-07-07,0.0066167478397554285,1.30085,1.29219,,,,,,,,,,,,,,,,,,
2016-07-08,0.0065399149582361605,1.29753,1.2938,,,,,,,,,,,,,,,,,,
2016-07-11,0.006442742741707793,1.29831,1.29822,,,,,,,,,,,,,,,,,,
2016-07-12,0.0062432995173113135,1.3154,1.32342,,,,,,,,,,,,,,,,,,
2016-07-13,0.006183776789184386,1.32777,1.31793,,,,,,,,,,,,,,,,,,
2016-07-14,0.006204357728320806,1.33731,1.33425,,,,,,,,,,,,,,,,,,
2016-07-15,0.006112524311017593,1.337,1.31928,177.0,-0.009801052541728104,1.32396,1.32353,,,,,,,,,,,,,,
2016-07-18,0.006199544607149782,1.32619,1.32786,,,,,,,,,,,,,,,,,,
2016-07-19,0.006196035356711409,1.31331,1.3123,,,,,,,,,,,,,,,,,,
2016-07-20,0.006094803911750239,1.31752,1.31739,,,,,,,,,,,,,,,,,,
2016-07-21,0.006049885384990684,1.31714,1.32146,,,,,,,,,,,,,,,,,,
2016-07-22,0.006022477426147636,1.31142,1.30874,,,,,,,,,,,,,,,,,,
2016-07-25,0.00592831537731212,1.31241,1.31255,,,,,,,,,,,,,,,,,,
2016-07-26,0.005794465812677844,1.31257,1.31285,,,,,,,,,,,,,,,,,,
2016-07-27,0.005709540096378119,1.30993,1.30927,,,,,,,,,,,,,,,,,,
2016-07-28,0.005621479475036648,1.31616,1.31469,,,,,,,,,,,,,,,,,,
2016-07-29,0.005569779031899641,1.31753,1.32669,,,,,,,,,,,,,,,,,,
2016-08-01,0.005507311064202918,1.31852,1.31981,,,,,,,,,,,,,,,,,,
2016-08-02,0.00535185700223278,1.3246,1.33238,,,,,,,,,,,,,,,,,,
2016-08-03,0.005287451517148689,1.3354,1.3331,,,,,,,,,,,,,,,,,,
2016-08-04,0.005262204852516174,1.31444,1.31392,,,,,,,,,,,,,,,,,,
2016-08-05,0.005171255262257649,1.31643,1.30682,57.0,-0.008015754017775463,1.30592,1.30668,1.30424,1.30379,68.0,-0.010446112445892256,1.30275,1.30255,1.30317,1.30362,,,,,,
