date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2022-01-26,0.002266969596918332,0.92031,0.92078,,,,,,,,,,,,,,,,,,
2022-01-27,0.0022480726049562277,0.9315,0.9314,,,,,,,,,,,,,,,,,,
2022-01-28,0.002373622736879817,0.9302,0.93115,,,,,,,,,,,,,,,,,,
2022-01-31,0.002445947337267973,0.92961,0.92978,,,,,,,,,,,,,,,,,,
2022-02-01,0.002360643519503986,0.92156,0.92182,,,,,,,,,,,,,,,,,,
2022-02-02,0.002434699029732234,0.91995,0.91811,,,,,,,,,,,,,,,,,,
2022-02-03,0.0024489664751097848,0.9195,0.91948,,,,,,,,,,,,,,,,,,
2022-02-04,0.0024096833219357933,0.92465,0.92509,,,,,,,,,,,,,,,,,,
2022-02-07,0.002365339865633042,0.92351,0.92463,,,,,,,,,,,,,,,,,,
2022-02-08,0.0023862895655354104,0.9239,0.92474,,,,,,,,,,,,,,,,,,
2022-02-09,0.002344659651041697,0.92257,0.92327,,,,,,,,,,,,,,,,,,
2022-02-10,0.002303571301441959,0.92782,0.92397,73.0,-0.0035630645467270012,0.92452,0.92467,0.92484,0.92495,92.0,-0.004851048056760626,0.92333,0.9235,0.92346,0.92348,,,,,,
2022-02-11,0.002265606520635064,0.92642,0.92572,,,,,,,,,,,,,,,,,,
2022-02-14,0.0022649423018994523,0.92563,0.9255,,,,,,,,,,,,,,,,,,
2022-02-15,0.0022120854618591515,0.92312,0.92604,52.0,0.0033525505353927004,0.92622,0.92618,0.92703,0.92666,,,,,,,,,,,,
2022-02-16,0.0021973612206438523,0.92415,0.92187,,,,,,,,,,,,,,,,,,
2022-02-17,0.0021719651186350815,0.92003,0.92026,,,,,,,,,,,,,,,,,,
2022-02-18,0.0021805245705350815,0.92039,0.92099,,,,,,,,,,,,,,,,,,
2022-02-21,0.0021492501002942106,0.91715,0.9153,,,,,,,,,,,,,,,,,,
2022-02-22,0.0020907132001433608,0.91972,0.92074,89.0,0.0032457163907333676,0.92271,0.92268,0.92236,0.92231,,,,,,,,,,,,
2022-02-23,0.0021133665031687347,0.91822,0.91812,,,,,,,,,,,,,,,,,,
2022-02-24,0.0021561463645492157,0.92338,0.92598,82.0,0.0032868447798116555,0.92642,0.92616,0.92648,0.92535,118.0,0.005066310223565337,0.92807,0.92837,0.92817,0.92699,120.0,0.0054864488754984685,0.92846,0.92874,0.92798,0.92639
2022-02-25,0.0021349127114439594,0.92719,0.92762,,,,,,,,,,,,,,,,,,
2022-02-28,0.0021714166500712696,0.91896,0.91857,,,,,,,,,,,,,,,,,,
2022-03-01,0.002127391130468804,0.91912,0.91974,,,,,,,,,,,,,,,,,,
2022-03-02,0.002335547393380505,0.91987,0.92219,105.0,0.0038301543620285904,0.9234,0.92357,0.92356,0.92301,,,,,,,,,,,,
2022-03-03,0.002298733301524272,0.91999,0.9198,,,,,,,,,,,,,,,,,,
2022-03-04,0.002265519677572488,0.91992,0.91849,,,,,,,,,,,,,,,,,,
2022-03-07,0.002242189092329099,0.92459,0.92642,,,,,,,,,,,,,,,,,,
2022-03-08,0.0022559159062324453,0.92797,0.92889,,,,,,,,,,,,,,,,,,
2022-03-09,0.002322761908110402,0.92786,0.92573,,,,,,,,,,,,,,,,,,
2022-03-10,0.0023176407772916023,0.93066,0.93037,110.0,-0.0036168740585342013,0.9273,0.92751,0.92769,0.92715,,,,,,,,,,,,
2022-03-11,0.002278909805906835,0.93134,0.93389,,,,,,,,,,,,,,,,,,
2022-03-14,0.002258354892360253,0.9351,0.93617,,,,,,,,,,,,,,,,,,
2022-03-15,0.0022477165234381083,0.9393,0.94196,,,,,,,,,,,,,,,,,,
2022-03-16,0.002229051095268524,0.94067,0.94232,,,,,,,,,,,,,,,,,,
2022-03-17,0.0022003863240920548,0.94036,0.93393,104.0,-0.0033874144260704975,0.93718,0.93748,0.93744,0.93723,164.0,-0.004422970382581103,0.93621,0.93617,0.93637,0.93497,177.0,-0.005619999329019765,0.93509,0.9351,,
2022-03-18,0.002167084290156687,0.93628,0.93249,,,,,,,,,,,,,,,,,,
2022-03-21,0.002182108357677337,0.93097,0.93152,,,,,,,,,,,,,,,,,,
2022-03-22,0.002208470426267411,0.93213,0.93305,,,,,,,,,,,,,,,,,,
2022-03-23,0.0021849613511652614,0.93429,0.93128,,,,,,,,,,,,,,,,,,
2022-03-24,0.0021568097993268243,0.93089,0.93179,,,,,,,,,,,,,,,,,,
2022-03-25,0.002140608629002228,0.92733,0.93029,174.0,0.003305111931941406,0.9304,0.93053,0.93083,,,,,,,,,,,,,
2022-03-28,0.002181293973185884,0.93606,0.93452,,,,,,,,,,,,,,,,,,
2022-03-29,0.0021805146770316076,0.93468,0.93037,98.0,-0.003289952546587143,0.93161,0.93191,0.93198,0.93103,115.0,-0.004385431122471954,0.93059,0.93065,0.93057,0.93055,,,,,,
2022-03-30,0.002147620730615687,0.92675,0.92342,118.0,-0.003318150718218193,0.92368,0.92359,0.92366,0.92374,143.0,-0.004444716113158325,0.92264,0.92257,0.92246,0.9223,,,,,,
2022-03-31,0.002186272376470417,0.9251,0.92121,162.0,-0.0033457702925116265,0.92201,0.92215,0.92181,0.92013,175.0,-0.005539039358478512,0.91999,0.91998,0.92017,,175.0,-0.005539039358478512,0.91999,0.91998,0.92017,
2022-04-01,0.0022363544464546227,0.9245,0.9256,151.0,0.0036278085092290384,0.92786,0.9279,0.92742,0.92716,,,,,,,,,,,,
2022-04-04,0.002203186444497085,0.92765,0.92574,177.0,-0.0033257419084950584,0.92457,0.92449,,,,,,,,,,,,,,
2022-04-05,0.0021402223269962792,0.92505,0.92921,149.0,0.003227045199937893,0.92804,0.92806,0.92878,0.92906,157.0,0.004357822379653382,0.92909,0.92888,0.92936,0.92851,,,,,,
2022-04-06,0.0021087033822863557,0.93298,0.93258,,,,,,,,,,,,,,,,,,
2022-04-07,0.002146240183747289,0.93275,0.93323,,,,,,,,,,,,,,,,,,
2022-04-08,0.0021277143042774363,0.93485,0.9333,,,,,,,,,,,,,,,,,,
2022-04-11,0.002119536016008955,0.93379,0.93091,175.0,-0.0032608607954207835,0.93075,0.93106,0.93085,,,,,,,,,,,,,
2022-04-12,0.0020778369780614565,0.9324,0.93013,54.0,-0.0031688938084490272,0.92945,0.9291,0.92905,0.92898,,,,,,,,,,,,
2022-04-13,0.0021321232133491605,0.93429,0.93339,,,,,,,,,,,,,,,,,,
