date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2015-04-14,0.0033730555385580873,1.05674,1.06726,33.0,0.005727646523390546,1.06281,1.06183,1.06045,1.06255,60.0,0.008321169810644912,1.06557,1.067,1.06692,1.06673,61.0,0.009662274875734135,1.067,1.0676,1.06676,1.06722
2015-04-15,0.0033625691195156827,1.0582,1.05949,76.0,0.005794932708655434,1.06435,1.06437,1.06422,1.06584,89.0,0.006837279303422353,1.06546,1.06566,1.06668,1.06546,100.0,0.008440933351680164,1.06717,1.06654,1.06538,1.06456
2015-04-16,0.0033455954297997026,1.07227,1.07407,,,,,,,,,,,,,,,,,,
2015-04-17,0.003334600828605068,1.08199,1.07849,51.0,-0.006323149625631783,1.07517,1.07554,1.07451,1.07618,56.0,-0.006937194526024102,1.07451,1.07474,1.0763,1.07648,,,,,,
2015-04-20,0.0033340140230883825,1.07389,1.07642,,,,,,,,,,,,,,,,,,
2015-04-21,0.0032705801581150483,1.07015,1.07531,,,,,,,,,,,,,,,,,,
2015-04-22,0.0032673515281924502,1.07505,1.073,,,,,,,,,,,,,,,,,,
2015-04-23,0.003233582698623187,1.07684,1.08055,,,,,,,,,,,,,,,,,,
2015-04-24,0.003202716462880134,1.08355,1.08734,,,,,,,,,,,,,,,,,,
2015-04-27,0.0032310284442897143,1.08343,1.08894,180.0,0.005228914488718058,1.08911,,,,,,,,,,,,,,,
2015-04-28,0.003205001008836288,1.09454,1.09768,,,,,,,,,,,,,,,,,,
2015-04-29,0.003171866785359797,1.0994,1.11734,38.0,0.006636109425714657,1.10672,1.10622,1.10554,1.10471,38.0,0.006636109425714657,1.10672,1.10622,1.10554,1.10471,121.0,0.00828827861165913,1.10855,1.10861,1.10964,1.1103
2015-04-30,0.0032238791068217227,1.11994,1.11643,48.0,-0.005093579598903305,1.11425,1.11414,1.11535,1.11502,87.0,-0.006449670314537601,1.11274,1.11255,1.11243,1.11231,,,,,,
2015-05-01,0.003319804194458306,1.1261,1.11934,,,,,,,,,,,,,,,,,,
2015-05-04,0.0033373084436001455,1.11369,1.11403,,,,,,,,,,,,,,,,,,
2015-05-05,0.0032674781999595657,1.11154,1.1178,53.0,0.005034358164366826,1.11715,1.1168,1.11583,1.11552,163.0,0.007082119086329228,1.11944,1.11934,1.11851,1.11865,,,,,,
2015-05-06,0.0032519168395408185,1.12253,1.13472,25.0,0.004914276815567808,1.12806,1.12785,1.12618,1.12778,108.0,0.006570617567761801,1.12993,1.13121,1.13256,1.13325,111.0,0.00841858113439563,1.13202,1.13217,1.13353,1.13406
