date,account_balance
2017-05-23,130797.87
2017-05-24,130797.87
2017-05-25,130797.87
2017-05-26,130797.87
2017-05-27,130797.87
2017-05-28,130797.87
2017-05-29,130797.87
2017-05-30,130797.87
2017-05-31,130797.87
2017-06-01,130797.87
2017-06-02,130797.87
2017-06-03,130797.87
2017-06-04,130797.87
2017-06-05,130797.87
2017-06-06,130797.87
2017-06-07,130797.87
2017-06-08,130797.87
2017-06-09,130797.87
2017-06-10,130797.87
2017-06-11,130797.87
2017-06-12,130797.87
2017-06-13,130797.87
2017-06-14,130797.87
2017-06-15,130797.87
2017-06-16,131096.8
2017-06-17,131096.8
2017-06-18,131096.8
2017-06-19,131096.8
2017-06-20,131096.8
2017-06-21,131096.8
2017-06-22,131096.8
2017-06-23,131096.8
2017-06-24,131096.8
2017-06-25,131096.8
2017-06-26,131096.8
2017-06-27,131096.8
2017-06-28,131096.8
2017-06-29,131096.8
2017-06-30,131096.8
2017-07-01,131096.8
2017-07-02,131096.8
2017-07-03,131096.8
2017-07-04,131096.8
2017-07-05,131807.95
2017-07-06,131807.95
2017-07-07,131807.95
2017-07-08,131807.95
2017-07-09,131807.95
2017-07-10,131807.95
2017-07-11,131807.95
2017-07-12,131807.95
2017-07-13,131807.95
2017-07-14,131807.95
2017-07-15,131807.95
2017-07-16,131807.95
2017-07-17,131807.95
2017-07-18,131807.95
2017-07-19,131807.95
2017-07-20,131807.95
2017-07-21,131807.95
2017-07-22,131807.95
2017-07-23,131807.95
2017-07-24,131807.95
2017-07-25,131807.95
2017-07-26,133548.16
2017-07-27,133548.16
2017-07-28,135623.09
2017-07-29,135623.09
2017-07-30,135623.09
2017-07-31,135623.09
2017-08-01,135623.09
2017-08-02,135623.09
2017-08-03,135623.09
2017-08-04,135623.09
2017-08-05,135623.09
2017-08-06,135623.09
2017-08-07,135623.09
2017-08-08,135623.09
2017-08-09,135623.09
2017-08-10,135623.09
2017-08-11,135623.09
2017-08-12,135623.09
2017-08-13,135623.09
2017-08-14,135623.09
2017-08-15,135623.09
2017-08-16,135623.09
2017-08-17,135623.09
2017-08-18,135623.09
2017-08-19,135623.09
2017-08-20,135623.09
2017-08-21,135623.09
2017-08-22,135623.09
2017-08-23,135623.09
2017-08-24,136966.87
2017-08-25,136966.87
2017-08-26,136966.87
2017-08-27,136966.87
2017-08-28,136966.87
2017-08-29,136966.87
2017-08-30,136966.87
2017-08-31,136966.87
2017-09-01,136966.87
2017-09-02,136966.87
2017-09-03,136966.87
2017-09-04,136966.87
2017-09-05,136966.87
2017-09-06,136966.87
2017-09-07,136966.87
2017-09-08,136966.87
2017-09-09,136966.87
2017-09-10,136966.87
2017-09-11,136966.87
2017-09-12,136966.87
2017-09-13,136966.87
2017-09-14,136966.87
2017-09-15,139052.87
2017-09-16,139052.87
2017-09-17,139052.87
2017-09-18,139040.29
2017-09-19,139040.29
2017-09-20,140179.13
2017-09-21,140179.13
2017-09-22,140179.13
2017-09-23,140179.13
2017-09-24,140179.13
2017-09-25,140179.13
2017-09-26,140179.13
2017-09-27,140179.13
2017-09-28,140179.13
2017-09-29,142230.22
2017-09-30,142230.22
2017-10-01,142230.22
2017-10-02,142230.22
2017-10-03,142230.22
2017-10-04,142230.22
2017-10-05,142230.22
2017-10-06,142230.22
2017-10-07,142230.22
2017-10-08,142230.22
2017-10-09,142230.22
2017-10-10,142230.22
2017-10-11,142230.22
2017-10-12,142230.22
2017-10-13,142230.22
2017-10-14,142230.22
2017-10-15,142230.22
2017-10-16,142230.22
2017-10-17,142753.35
2017-10-18,142753.35
2017-10-19,142753.35
2017-10-20,142753.35
2017-10-21,142753.35
2017-10-22,142753.35
2017-10-23,143345.71
2017-10-24,143345.71
2017-10-25,143345.71
2017-10-26,143345.71
2017-10-27,143345.71
2017-10-28,143345.71
2017-10-29,143345.71
2017-10-30,143345.71
2017-10-31,143345.71
2017-11-01,143345.71
2017-11-02,143345.71
2017-11-03,143345.71
2017-11-04,143345.71
2017-11-05,143345.71
2017-11-06,143345.71
2017-11-07,143345.71
2017-11-08,143345.71
2017-11-09,143345.71
2017-11-10,143345.71
2017-11-11,143345.71
2017-11-12,143345.71
2017-11-13,143345.71
2017-11-14,143345.71
2017-11-15,143345.71
2017-11-16,143345.71
2017-11-17,143345.71
2017-11-18,143345.71
2017-11-19,143345.71
2017-11-20,143345.71
2017-11-21,143345.71
2017-11-22,143345.71
2017-11-23,143345.71
2017-11-24,143345.71
2017-11-25,143345.71
2017-11-26,143345.71
2017-11-27,143345.71
2017-11-28,143345.71
2017-11-29,143345.71
2017-11-30,143345.71
2017-12-01,143345.71
2017-12-02,143345.71
2017-12-03,143345.71
2017-12-04,141178.5
2017-12-05,141178.5
2017-12-06,141178.5
2017-12-07,141178.5
2017-12-08,141178.5
2017-12-09,141178.5
2017-12-10,141178.5
2017-12-11,141178.5
2017-12-12,141178.5
2017-12-13,141178.5
2017-12-14,141178.5
2017-12-15,141178.5
2017-12-16,141178.5
2017-12-17,141178.5
2017-12-18,141178.5
2017-12-19,141178.5
2017-12-20,141178.5
2017-12-21,141178.5
2017-12-22,141178.5
2017-12-23,141178.5
2017-12-24,141178.5
2017-12-25,141178.5
2017-12-26,141178.5
2017-12-27,141178.5
2017-12-28,142530.17
2017-12-29,142530.17
2017-12-30,142530.17
2017-12-31,142530.17
2018-01-01,142530.17
2018-01-02,142530.17
2018-01-03,142530.17
2018-01-04,142530.17
2018-01-05,142530.17
2018-01-06,142530.17
2018-01-07,142530.17
2018-01-08,142530.17
2018-01-09,144010.43
2018-01-10,144010.43
2018-01-11,144010.43
2018-01-12,144010.43
2018-01-13,144010.43
2018-01-14,144010.43
2018-01-15,144010.43
2018-01-16,144010.43
2018-01-17,144010.43
2018-01-18,144010.43
2018-01-19,144010.43
2018-01-20,144010.43
2018-01-21,144010.43
2018-01-22,144010.43
2018-01-23,144010.43
2018-01-24,144010.43
2018-01-25,144010.43
2018-01-26,144010.43
2018-01-27,144010.43
2018-01-28,144010.43
2018-01-29,144010.43
2018-01-30,144010.43
2018-01-31,144010.43
2018-02-01,144960.0
2018-02-02,144960.0
2018-02-03,144960.0
2018-02-04,144960.0
2018-02-05,144960.0
2018-02-06,144960.0
2018-02-07,144960.0
2018-02-08,144960.0
2018-02-09,144960.0
2018-02-10,144960.0
2018-02-11,144960.0
2018-02-12,144960.0
2018-02-13,144960.0
2018-02-14,144960.0
2018-02-15,144960.0
2018-02-16,145844.83
2018-02-17,145844.83
2018-02-18,145844.83
2018-02-19,145844.83
2018-02-20,145844.83
2018-02-21,145844.83
2018-02-22,145844.83
2018-02-23,145844.83
2018-02-24,145844.83
2018-02-25,145844.83
2018-02-26,145844.83
2018-02-27,145844.83
2018-02-28,145844.83
2018-03-01,145844.83
2018-03-02,145844.83
2018-03-03,145844.83
2018-03-04,145844.83
2018-03-05,145844.83
2018-03-06,145844.83
2018-03-07,145844.83
2018-03-08,145844.83
2018-03-09,145844.83
2018-03-10,145844.83
2018-03-11,145844.83
2018-03-12,148110.88
2018-03-13,148110.88
2018-03-14,148110.88
2018-03-15,148110.88
2018-03-16,148110.88
2018-03-17,148110.88
2018-03-18,148110.88
2018-03-19,149409.54
2018-03-20,149409.54
2018-03-21,149409.54
2018-03-22,149409.54
2018-03-23,149409.54
2018-03-24,149409.54
2018-03-25,149409.54
2018-03-26,149409.54
2018-03-27,150946.39
2018-03-28,150946.39
2018-03-29,150946.39
2018-03-30,150946.39
2018-03-31,150946.39
2018-04-01,150946.39
2018-04-02,150946.39
2018-04-03,150946.39
2018-04-04,150946.39
2018-04-05,150946.39
2018-04-06,150946.39
2018-04-07,150946.39
2018-04-08,150946.39
2018-04-09,150946.39
2018-04-10,150946.39
2018-04-11,150946.39
2018-04-12,150946.39
2018-04-13,150946.39
2018-04-14,150946.39
2018-04-15,150946.39
2018-04-16,150946.39
2018-04-17,150946.39
2018-04-18,150946.39
2018-04-19,150946.39
2018-04-20,150946.39
2018-04-21,150946.39
2018-04-22,150946.39
2018-04-23,150946.39
2018-04-24,148433.97
2018-04-25,148433.97
2018-04-26,148433.97
2018-04-27,148433.97
2018-04-28,148433.97
2018-04-29,148433.97
2018-04-30,148433.97
2018-05-01,148433.97
2018-05-02,148433.97
2018-05-03,148433.97
2018-05-04,148433.97
2018-05-05,148433.97
2018-05-06,148433.97
2018-05-07,148433.97
2018-05-08,148433.97
2018-05-09,148433.97
2018-05-10,148433.97
2018-05-11,148433.97
2018-05-12,148433.97
2018-05-13,148433.97
2018-05-14,148433.97
2018-05-15,148433.97
2018-05-16,148433.97
2018-05-17,148433.97
2018-05-18,148433.97
2018-05-19,148433.97
2018-05-20,148433.97
2018-05-21,148433.97
2018-05-22,148433.97
2018-05-23,148433.97
2018-05-24,148433.97
2018-05-25,148433.97
2018-05-26,148433.97
2018-05-27,148433.97
2018-05-28,149337.48
2018-05-29,149337.48
2018-05-30,149337.48
2018-05-31,150764.66
2018-06-01,150764.66
2018-06-02,150764.66
2018-06-03,150764.66
2018-06-04,150764.66
2018-06-05,150764.66
2018-06-06,150764.66
2018-06-07,150764.66
2018-06-08,150764.66
2018-06-09,150764.66
2018-06-10,150764.66
2018-06-11,150764.66
2018-06-12,150764.66
2018-06-13,149235.56
2018-06-14,149235.56
2018-06-15,149235.56
2018-06-16,149235.56
2018-06-17,149235.56
2018-06-18,149235.56
2018-06-19,149235.56
2018-06-20,149235.56
2018-06-21,149235.56
2018-06-22,149235.56
2018-06-23,149235.56
2018-06-24,149235.56
2018-06-25,149235.56
2018-06-26,149235.56
2018-06-27,149235.56
2018-06-28,149235.56
2018-06-29,149235.56
2018-06-30,149235.56
2018-07-01,149235.56
2018-07-02,149235.56
2018-07-03,149235.56
2018-07-04,149235.56
2018-07-05,149964.08
2018-07-06,149964.08
2018-07-07,149964.08
2018-07-08,149964.08
2018-07-09,149964.08
2018-07-10,149964.08
2018-07-11,149964.08
2018-07-12,149964.08
2018-07-13,149964.08
2018-07-14,149964.08
2018-07-15,149964.08
2018-07-16,149964.08
2018-07-17,149964.08
2018-07-18,150702.03
2018-07-19,150702.03
2018-07-20,150702.03
2018-07-21,150702.03
2018-07-22,150702.03
2018-07-23,150702.03
2018-07-24,150702.03
2018-07-25,148302.55
2018-07-26,148302.55
2018-07-27,148302.55
2018-07-28,148302.55
2018-07-29,148302.55
2018-07-30,148302.55
2018-07-31,148302.55
2018-08-01,148302.55
2018-08-02,148302.55
2018-08-03,148302.55
2018-08-04,148302.55
2018-08-05,148302.55
2018-08-06,148302.55
2018-08-07,150511.28
2018-08-08,150511.28
2018-08-09,150511.28
2018-08-10,150511.28
2018-08-11,150511.28
2018-08-12,150511.28
2018-08-13,150511.28
2018-08-14,150511.28
2018-08-15,150511.28
2018-08-16,150511.28
2018-08-17,150511.28
2018-08-18,150511.28
2018-08-19,150511.28
2018-08-20,150511.28
2018-08-21,150511.28
2018-08-22,150511.28
2018-08-23,150511.28
2018-08-24,150511.28
2018-08-25,150511.28
2018-08-26,150511.28
2018-08-27,150511.28
2018-08-28,150511.28
2018-08-29,150511.28
2018-08-30,150511.28
2018-08-31,150511.28
2018-09-01,150511.28
2018-09-02,150511.28
2018-09-03,150511.28
2018-09-04,150511.28
2018-09-05,150511.28
2018-09-06,150511.28
2018-09-07,150511.28
2018-09-08,150511.28
2018-09-09,150511.28
2018-09-10,150511.28
2018-09-11,150511.28
2018-09-12,150511.28
2018-09-13,150511.28
2018-09-14,150511.28
2018-09-15,150511.28
2018-09-16,150511.28
2018-09-17,150511.28
2018-09-18,150511.28
2018-09-19,150511.28
2018-09-20,150511.28
2018-09-21,151090.98
2018-09-22,151090.98
2018-09-23,151090.98
2018-09-24,152024.92
2018-09-25,152024.92
2018-09-26,152024.92
2018-09-27,152024.92
2018-09-28,152024.92
2018-09-29,152024.92
2018-09-30,152024.92
2018-10-01,152024.92
2018-10-02,152024.92
2018-10-03,152024.92
2018-10-04,152024.92
2018-10-05,152024.92
2018-10-06,152024.92
2018-10-07,152024.92
2018-10-08,152024.92
2018-10-09,152024.92
2018-10-10,154149.9
2018-10-11,154149.9
2018-10-12,154149.9
2018-10-13,154149.9
2018-10-14,154149.9
2018-10-15,154149.9
2018-10-16,154149.9
2018-10-17,154149.9
2018-10-18,154149.9
2018-10-19,154149.9
2018-10-20,154149.9
2018-10-21,154149.9
2018-10-22,154149.9
2018-10-23,156273.1
2018-10-24,156273.1
2018-10-25,156273.1
2018-10-26,156273.1
2018-10-27,156273.1
2018-10-28,156273.1
2018-10-29,156273.1
2018-10-30,158519.59
2018-10-31,158519.59
2018-11-01,158519.59
2018-11-02,158519.59
2018-11-03,158519.59
2018-11-04,158519.59
2018-11-05,158519.59
2018-11-06,158519.59
2018-11-07,158519.59
2018-11-08,158519.59
2018-11-09,158519.59
2018-11-10,158519.59
2018-11-11,158519.59
2018-11-12,158519.59
2018-11-13,158519.59
2018-11-14,158519.59
2018-11-15,158519.59
2018-11-16,158519.59
2018-11-17,158519.59
2018-11-18,158519.59
2018-11-19,158519.59
2018-11-20,158519.59
2018-11-21,158519.59
2018-11-22,158519.59
2018-11-23,158519.59
2018-11-24,158519.59
2018-11-25,158519.59
2018-11-26,158519.59
2018-11-27,158519.59
2018-11-28,158519.59
2018-11-29,158519.59
2018-11-30,158519.59
2018-12-01,158519.59
2018-12-02,158519.59
2018-12-03,158519.59
2018-12-04,158519.59
2018-12-05,158519.59
2018-12-06,158519.59
2018-12-07,158519.59
2018-12-08,158519.59
2018-12-09,158519.59
2018-12-10,158519.59
2018-12-11,158519.59
2018-12-12,158519.59
2018-12-13,158519.59
2018-12-14,158519.59
2018-12-15,158519.59
2018-12-16,158519.59
2018-12-17,158519.59
2018-12-18,158519.59
2018-12-19,158519.59
2018-12-20,158519.59
2018-12-21,158519.59
2018-12-22,158519.59
2018-12-23,158519.59
2018-12-24,158519.59
2018-12-25,158519.59
2018-12-26,160848.28
2018-12-27,160848.28
2018-12-28,160848.28
2018-12-29,160848.28
2018-12-30,160848.28
2018-12-31,160848.28
2019-01-01,160848.28
2019-01-02,160848.28
2019-01-03,160848.28
2019-01-04,160848.28
2019-01-05,160848.28
2019-01-06,160848.28
2019-01-07,160848.28
2019-01-08,160848.28
2019-01-09,160848.28
2019-01-10,160848.28
2019-01-11,160848.28
2019-01-12,160848.28
2019-01-13,160848.28
2019-01-14,160848.28
2019-01-15,160808.45
2019-01-16,160808.45
2019-01-17,163244.1
2019-01-18,163244.1
2019-01-19,163244.1
2019-01-20,163244.1
2019-01-21,163244.1
2019-01-22,163244.1
2019-01-23,163244.1
2019-01-24,163244.1
2019-01-25,163244.1
2019-01-26,163244.1
2019-01-27,163244.1
2019-01-28,163244.1
2019-01-29,163244.1
2019-01-30,163244.1
2019-01-31,163244.1
2019-02-01,163244.1
2019-02-02,163244.1
2019-02-03,163244.1
2019-02-04,163244.1
2019-02-05,163244.1
2019-02-06,163244.1
2019-02-07,163244.1
2019-02-08,163244.1
2019-02-09,163244.1
2019-02-10,163244.1
2019-02-11,163244.1
2019-02-12,163244.1
2019-02-13,163244.1
2019-02-14,163244.1
2019-02-15,163244.1
2019-02-16,163244.1
2019-02-17,163244.1
2019-02-18,164682.41
2019-02-19,164682.41
2019-02-20,164682.41
2019-02-21,164682.41
2019-02-22,164682.41
2019-02-23,164682.41
2019-02-24,164682.41
2019-02-25,164682.41
2019-02-26,164682.41
2019-02-27,164682.41
2019-02-28,164682.41
2019-03-01,164682.41
2019-03-02,164682.41
2019-03-03,164682.41
2019-03-04,164682.41
2019-03-05,164682.41
2019-03-06,164682.41
2019-03-07,164682.41
2019-03-08,164682.41
2019-03-09,164682.41
2019-03-10,164682.41
2019-03-11,164682.41
2019-03-12,164682.41
2019-03-13,164682.41
2019-03-14,164682.41
2019-03-15,166087.58
2019-03-16,166087.58
2019-03-17,166087.58
2019-03-18,166087.58
2019-03-19,166087.58
2019-03-20,167039.08
2019-03-21,167039.08
2019-03-22,167039.08
2019-03-23,167039.08
2019-03-24,167039.08
2019-03-25,167039.08
2019-03-26,167039.08
2019-03-27,167039.08
2019-03-28,167039.08
2019-03-29,167039.08
2019-03-30,167039.08
2019-03-31,167039.08
2019-04-01,167039.08
2019-04-02,167039.08
2019-04-03,167039.08
2019-04-04,167039.08
2019-04-05,167039.08
2019-04-06,167039.08
2019-04-07,167039.08
2019-04-08,167039.08
2019-04-09,167039.08
2019-04-10,167039.08
2019-04-11,167039.08
2019-04-12,167039.08
2019-04-13,167039.08
2019-04-14,167039.08
2019-04-15,167039.08
2019-04-16,167039.08
2019-04-17,167039.08
2019-04-18,167039.08
2019-04-19,167039.08
2019-04-20,167039.08
2019-04-21,167039.08
2019-04-22,167039.08
2019-04-23,167039.08
2019-04-24,167039.08
2019-04-25,168586.96
2019-04-26,168586.96
2019-04-27,168586.96
2019-04-28,168586.96
2019-04-29,168586.96
2019-04-30,171097.08
2019-05-01,171097.08
2019-05-02,171097.08
2019-05-03,171097.08
2019-05-04,171097.08
2019-05-05,171097.08
2019-05-06,171097.08
2019-05-07,171097.08
2019-05-08,171097.08
2019-05-09,171097.08
2019-05-10,171097.08
2019-05-11,171097.08
2019-05-12,171097.08
2019-05-13,173611.55
2019-05-14,171860.33
2019-05-15,173367.13
2019-05-16,173367.13
2019-05-17,173367.13
2019-05-18,173367.13
2019-05-19,173367.13
2019-05-20,173367.13
2019-05-21,173367.13
2019-05-22,173367.13
2019-05-23,173367.13
2019-05-24,173367.13
2019-05-25,173367.13
2019-05-26,173367.13
2019-05-27,173367.13
2019-05-28,173367.13
2019-05-29,173367.13
2019-05-30,173367.13
2019-05-31,173367.13
2019-06-01,173367.13
2019-06-02,173367.13
2019-06-03,173367.13
2019-06-04,173367.13
2019-06-05,173367.13
2019-06-06,173367.13
2019-06-07,174025.61
2019-06-08,174025.61
2019-06-09,174025.61
2019-06-10,174025.61
2019-06-11,174025.61
2019-06-12,174025.61
2019-06-13,174025.61
2019-06-14,174025.61
2019-06-15,174025.61
2019-06-16,174025.61
2019-06-17,174025.61
2019-06-18,174025.61
2019-06-19,174025.61
2019-06-20,174025.61
2019-06-21,174025.61
2019-06-22,174025.61
2019-06-23,174025.61
2019-06-24,174025.61
2019-06-25,174025.61
2019-06-26,174025.61
2019-06-27,174025.61
2019-06-28,174025.61
2019-06-29,174025.61
2019-06-30,174025.61
2019-07-01,174025.61
2019-07-02,174025.61
2019-07-03,174025.61
2019-07-04,174025.61
2019-07-05,174025.61
2019-07-06,174025.61
2019-07-07,174025.61
2019-07-08,174025.61
2019-07-09,174025.61
2019-07-10,174025.61
2019-07-11,174025.61
2019-07-12,174025.61
2019-07-13,174025.61
2019-07-14,174025.61
2019-07-15,174025.61
2019-07-16,174025.61
2019-07-17,174025.61
2019-07-18,174025.61
2019-07-19,174025.61
2019-07-20,174025.61
2019-07-21,174025.61
2019-07-22,174025.61
2019-07-23,174025.61
2019-07-24,174025.61
2019-07-25,174025.61
2019-07-26,174025.61
2019-07-27,174025.61
2019-07-28,174025.61
2019-07-29,174025.61
2019-07-30,174025.61
2019-07-31,174025.61
2019-08-01,174025.61
2019-08-02,174025.61
2019-08-03,174025.61
2019-08-04,174025.61
2019-08-05,174025.61
2019-08-06,174025.61
2019-08-07,174025.61
2019-08-08,174025.61
2019-08-09,174025.61
2019-08-10,174025.61
2019-08-11,174025.61
2019-08-12,174025.61
2019-08-13,174025.61
2019-08-14,174025.61
2019-08-15,174025.61
2019-08-16,174025.61
2019-08-17,174025.61
2019-08-18,174025.61
2019-08-19,174853.72
2019-08-20,174853.72
2019-08-21,174853.72
2019-08-22,174853.72
2019-08-23,174853.72
2019-08-24,174853.72
2019-08-25,174853.72
2019-08-26,174853.72
2019-08-27,174853.72
2019-08-28,174853.72
2019-08-29,174853.72
2019-08-30,174853.72
2019-08-31,174853.72
2019-09-01,174853.72
2019-09-02,174853.72
2019-09-03,174853.72
2019-09-04,174853.72
2019-09-05,174853.72
2019-09-06,174853.72
2019-09-07,174853.72
2019-09-08,174853.72
2019-09-09,174853.72
2019-09-10,176437.92
2019-09-11,176437.92
2019-09-12,176437.92
2019-09-13,176437.92
2019-09-14,176437.92
2019-09-15,176437.92
2019-09-16,176437.92
2019-09-17,176437.92
2019-09-18,176437.92
2019-09-19,176437.92
2019-09-20,176437.92
2019-09-21,176437.92
2019-09-22,176437.92
2019-09-23,176437.92
2019-09-24,177404.02
2019-09-25,177404.02
2019-09-26,177404.02
2019-09-27,177404.02
2019-09-28,177404.02
2019-09-29,177404.02
2019-09-30,177404.02
2019-10-01,177404.02
2019-10-02,177404.02
2019-10-03,180029.78
2019-10-04,180029.78
2019-10-05,180029.78
2019-10-06,180029.78
2019-10-07,180029.78
2019-10-08,180029.78
2019-10-09,180029.78
2019-10-10,180029.78
2019-10-11,180029.78
2019-10-12,180029.78
2019-10-13,180029.78
2019-10-14,180029.78
2019-10-15,180029.78
2019-10-16,180029.78
2019-10-17,180029.78
2019-10-18,180029.78
2019-10-19,180029.78
2019-10-20,180029.78
2019-10-21,180029.78
2019-10-22,180029.78
2019-10-23,180029.78
2019-10-24,180029.78
2019-10-25,180029.78
2019-10-26,180029.78
2019-10-27,180029.78
2019-10-28,180029.78
2019-10-29,180029.78
2019-10-30,180029.78
2019-10-31,180029.78
2019-11-01,180029.78
2019-11-02,180029.78
2019-11-03,180029.78
2019-11-04,180029.78
2019-11-05,180029.78
2019-11-06,180029.78
2019-11-07,180029.78
2019-11-08,180029.78
2019-11-09,180029.78
2019-11-10,180029.78
2019-11-11,180029.78
2019-11-12,180029.78
2019-11-13,179947.84
2019-11-14,179947.84
2019-11-15,179947.84
2019-11-16,179947.84
2019-11-17,179947.84
2019-11-18,179947.84
2019-11-19,179947.84
2019-11-20,179947.84
2019-11-21,179947.84
2019-11-22,179947.84
2019-11-23,179947.84
2019-11-24,179947.84
2019-11-25,179947.84
2019-11-26,179947.84
2019-11-27,179947.84
2019-11-28,179947.84
2019-11-29,179947.84
2019-11-30,179947.84
2019-12-01,179947.84
2019-12-02,180725.83
2019-12-03,180725.83
2019-12-04,180725.83
2019-12-05,180725.83
2019-12-06,180725.83
2019-12-07,180725.83
2019-12-08,180725.83
2019-12-09,180725.83
2019-12-10,183307.09
2019-12-11,180552.86
2019-12-12,180552.86
2019-12-13,180552.86
2019-12-14,180552.86
2019-12-15,180552.86
2019-12-16,180552.86
2019-12-17,180552.86
2019-12-18,180552.86
2019-12-19,180552.86
2019-12-20,180552.86
2019-12-21,180552.86
2019-12-22,180552.86
2019-12-23,180552.86
2019-12-24,180552.86
2019-12-25,180552.86
2019-12-26,180552.86
2019-12-27,180552.86
2019-12-28,180552.86
2019-12-29,180552.86
2019-12-30,180552.86
2019-12-31,180552.86
2020-01-01,180552.86
2020-01-02,180552.86
2020-01-03,180552.86
2020-01-04,180552.86
2020-01-05,180552.86
2020-01-06,180552.86
2020-01-07,180552.86
2020-01-08,180552.86
2020-01-09,180552.86
2020-01-10,180552.86
2020-01-11,180552.86
2020-01-12,180552.86
2020-01-13,180552.86
2020-01-14,180552.86
2020-01-15,180552.86
2020-01-16,181488.52
2020-01-17,181488.52
2020-01-18,181488.52
2020-01-19,181488.52
2020-01-20,178528.95
2020-01-21,178528.95
2020-01-22,178528.95
2020-01-23,178528.95
2020-01-24,178528.95
2020-01-25,178528.95
2020-01-26,178528.95
2020-01-27,178528.95
2020-01-28,178528.95
2020-01-29,178528.95
2020-01-30,178528.95
2020-01-31,178528.95
2020-02-01,178528.95
2020-02-02,178528.95
2020-02-03,178528.95
2020-02-04,178528.95
2020-02-05,178528.95
2020-02-06,178528.95
2020-02-07,178528.95
2020-02-08,178528.95
2020-02-09,178528.95
2020-02-10,178528.95
2020-02-11,178528.95
2020-02-12,178528.95
2020-02-13,178528.95
2020-02-14,178528.95
2020-02-15,178528.95
2020-02-16,178528.95
2020-02-17,178528.95
2020-02-18,178528.95
2020-02-19,178528.95
2020-02-20,178528.95
2020-02-21,178528.95
2020-02-22,178528.95
2020-02-23,178528.95
2020-02-24,178528.95
2020-02-25,178528.95
2020-02-26,178528.95
2020-02-27,178528.95
2020-02-28,178528.95
2020-02-29,178528.95
2020-03-01,178528.95
2020-03-02,178528.95
2020-03-03,178528.95
2020-03-04,178528.95
2020-03-05,178528.95
2020-03-06,178528.95
2020-03-07,178528.95
2020-03-08,178528.95
2020-03-09,178528.95
2020-03-10,178528.95
2020-03-11,178528.95
2020-03-12,178528.95
2020-03-13,178528.95
2020-03-14,178528.95
2020-03-15,178528.95
2020-03-16,178528.95
2020-03-17,178528.95
2020-03-18,178528.95
2020-03-19,178528.95
2020-03-20,178528.95
2020-03-21,178528.95
2020-03-22,178528.95
2020-03-23,178528.95
2020-03-24,178528.95
2020-03-25,178528.95
2020-03-26,178528.95
2020-03-27,178528.95
2020-03-28,178528.95
2020-03-29,178528.95
2020-03-30,178528.95
2020-03-31,178528.95
2020-04-01,178528.95
2020-04-02,178528.95
2020-04-03,178528.95
2020-04-04,178528.95
2020-04-05,178528.95
2020-04-06,178528.95
2020-04-07,178528.95
2020-04-08,178528.95
2020-04-09,178528.95
2020-04-10,178528.95
2020-04-11,178528.95
2020-04-12,175780.39
2020-04-13,175780.39
2020-04-14,175780.39
2020-04-15,175780.39
2020-04-16,175780.39
2020-04-17,175780.39
2020-04-18,175780.39
2020-04-19,175780.39
2020-04-20,175780.39
2020-04-21,175780.39
2020-04-22,175780.39
2020-04-23,175780.39
2020-04-24,175780.39
2020-04-25,175780.39
2020-04-26,175780.39
2020-04-27,175780.39
2020-04-28,175780.39
2020-04-29,175780.39
2020-04-30,175780.39
2020-05-01,175780.39
2020-05-02,175780.39
2020-05-03,175780.39
2020-05-04,175780.39
2020-05-05,175780.39
2020-05-06,175780.39
2020-05-07,175780.39
2020-05-08,175780.39
2020-05-09,175780.39
2020-05-10,175780.39
2020-05-11,175780.39
2020-05-12,175780.39
2020-05-13,175780.39
2020-05-14,175780.39
2020-05-15,175780.39
2020-05-16,175780.39
2020-05-17,175780.39
2020-05-18,175780.39
2020-05-19,175780.39
2020-05-20,175780.39
2020-05-21,175780.39
2020-05-22,175780.39
2020-05-23,175780.39
2020-05-24,175780.39
2020-05-25,175780.39
2020-05-26,175780.39
2020-05-27,175780.39
2020-05-28,175780.39
2020-05-29,175780.39
2020-05-30,175780.39
2020-05-31,175780.39
2020-06-01,175780.39
2020-06-02,175780.39
2020-06-03,175780.39
2020-06-04,178525.12
2020-06-05,178525.12
2020-06-06,178525.12
2020-06-07,178525.12
2020-06-08,178525.12
2020-06-09,179151.76
2020-06-10,179151.76
2020-06-11,179151.76
2020-06-12,179151.76
2020-06-13,179151.76
2020-06-14,179151.76
2020-06-15,181845.72
2020-06-16,181845.72
2020-06-17,181845.72
2020-06-18,181845.72
2020-06-19,181845.72
2020-06-20,181845.72
2020-06-21,181845.72
2020-06-22,181845.72
2020-06-23,181845.72
2020-06-24,181845.72
2020-06-25,181845.72
2020-06-26,181845.72
2020-06-27,181845.72
2020-06-28,181845.72
2020-06-29,181845.72
2020-06-30,181845.72
2020-07-01,181845.72
2020-07-02,184315.18
2020-07-03,184315.18
2020-07-04,184315.18
2020-07-05,184315.18
2020-07-06,184315.18
2020-07-07,184315.18
2020-07-08,184315.18
2020-07-09,184315.18
2020-07-10,184315.18
2020-07-11,184315.18
2020-07-12,184315.18
2020-07-13,184315.18
2020-07-14,184315.18
2020-07-15,184315.18
2020-07-16,184315.18
2020-07-17,184315.18
2020-07-18,184315.18
2020-07-19,184315.18
2020-07-20,184315.18
2020-07-21,184315.18
2020-07-22,184315.18
2020-07-23,184315.18
2020-07-24,184315.18
2020-07-25,184315.18
2020-07-26,184315.18
2020-07-27,184315.18
2020-07-28,184315.18
2020-07-29,184315.18
2020-07-30,184315.18
2020-07-31,184315.18
