date,account_balance
2014-08-16,108344.35
2014-08-17,108344.35
2014-08-18,108344.35
2014-08-19,108344.35
2014-08-20,108344.35
2014-08-21,108344.35
2014-08-22,108344.35
2014-08-23,108344.35
2014-08-24,108344.35
2014-08-25,108344.35
2014-08-26,107137.84
2014-08-27,107137.84
2014-08-28,107137.84
2014-08-29,107137.84
2014-08-30,107137.84
2014-08-31,107137.84
2014-09-01,107137.84
2014-09-02,107803.89
2014-09-03,107803.89
2014-09-04,107803.89
2014-09-05,107803.89
2014-09-06,107803.89
2014-09-07,107803.89
2014-09-08,107803.89
2014-09-09,107803.89
2014-09-10,107803.89
2014-09-11,107803.89
2014-09-12,107803.89
2014-09-13,107803.89
2014-09-14,107803.89
2014-09-15,107803.89
2014-09-16,107803.89
2014-09-17,107803.89
2014-09-18,107803.89
2014-09-19,107803.89
2014-09-20,107803.89
2014-09-21,107803.89
2014-09-22,107803.89
2014-09-23,107803.89
2014-09-24,107803.89
2014-09-25,107803.89
2014-09-26,107803.89
2014-09-27,107803.89
2014-09-28,107803.89
2014-09-29,107803.89
2014-09-30,107803.89
2014-10-01,107803.89
2014-10-02,108864.45
2014-10-03,108864.45
2014-10-04,108864.45
2014-10-05,108864.45
2014-10-06,108864.45
2014-10-07,108864.45
2014-10-08,108864.45
2014-10-09,109245.78
2014-10-10,109245.78
2014-10-11,109245.78
2014-10-12,109245.78
2014-10-13,109245.78
2014-10-14,109245.78
2014-10-15,109245.78
2014-10-16,109245.78
2014-10-17,109245.78
2014-10-18,109245.78
2014-10-19,109245.78
2014-10-20,109245.78
2014-10-21,109245.78
2014-10-22,109245.78
2014-10-23,109245.78
2014-10-24,109245.78
2014-10-25,109245.78
2014-10-26,109245.78
2014-10-27,110837.6
2014-10-28,110837.6
2014-10-29,110837.6
2014-10-30,110837.6
2014-10-31,110837.6
2014-11-01,110837.6
2014-11-02,110837.6
2014-11-03,110837.6
2014-11-04,110837.6
2014-11-05,110837.6
2014-11-06,110837.6
2014-11-07,110837.6
2014-11-08,110837.6
2014-11-09,110837.6
2014-11-10,110837.6
2014-11-11,110837.6
2014-11-12,110837.6
2014-11-13,110837.6
2014-11-14,110837.6
2014-11-15,110837.6
2014-11-16,110837.6
2014-11-17,110837.6
2014-11-18,110837.6
2014-11-19,110837.6
2014-11-20,110837.6
2014-11-21,110837.6
2014-11-22,110837.6
2014-11-23,110837.6
2014-11-24,110837.6
2014-11-25,110837.6
2014-11-26,110837.6
2014-11-27,110837.6
2014-11-28,110837.6
2014-11-29,110837.6
2014-11-30,110837.6
2014-12-01,110837.6
2014-12-02,110837.6
2014-12-03,110837.6
2014-12-04,110837.6
2014-12-05,110837.6
2014-12-06,110837.6
2014-12-07,110837.6
2014-12-08,110837.6
2014-12-09,110837.6
2014-12-10,110837.6
2014-12-11,110837.6
2014-12-12,110837.6
2014-12-13,110837.6
2014-12-14,110837.6
2014-12-15,108989.18
2014-12-16,108989.18
2014-12-17,108989.18
2014-12-18,108989.18
2014-12-19,108989.18
2014-12-20,108989.18
2014-12-21,108989.18
2014-12-22,108989.18
2014-12-23,108989.18
2014-12-24,108989.18
2014-12-25,108989.18
2014-12-26,108989.18
2014-12-27,108989.18
2014-12-28,108989.18
2014-12-29,108989.18
2014-12-30,108989.18
2014-12-31,108989.18
2015-01-01,108989.18
2015-01-02,108989.18
2015-01-03,108989.18
2015-01-04,108989.18
2015-01-05,108989.18
2015-01-06,108989.18
2015-01-07,108989.18
2015-01-08,108989.18
2015-01-09,108989.18
2015-01-10,108989.18
2015-01-11,108989.18
2015-01-12,108989.18
2015-01-13,108989.18
2015-01-14,108989.18
2015-01-15,108989.18
2015-01-16,108989.18
2015-01-17,108989.18
2015-01-18,108989.18
2015-01-19,108989.18
2015-01-20,110449.24
2015-01-21,110449.24
2015-01-22,110449.24
2015-01-23,110449.24
2015-01-24,110449.24
2015-01-25,110449.24
2015-01-26,110449.24
2015-01-27,110449.24
2015-01-28,110449.24
2015-01-29,110449.24
2015-01-30,110449.24
2015-01-31,110449.24
2015-02-01,110449.24
2015-02-02,110449.24
2015-02-03,110449.24
2015-02-04,110449.24
2015-02-05,110449.24
2015-02-06,110449.24
2015-02-07,110449.24
2015-02-08,110449.24
2015-02-09,110449.24
2015-02-10,110449.24
2015-02-11,110449.24
2015-02-12,110449.24
2015-02-13,110449.24
2015-02-14,110449.24
2015-02-15,110449.24
2015-02-16,110449.24
2015-02-17,110449.24
2015-02-18,110449.24
2015-02-19,110449.24
2015-02-20,110449.24
2015-02-21,110449.24
2015-02-22,110449.24
2015-02-23,110449.24
2015-02-24,110449.24
2015-02-25,110449.24
2015-02-26,110449.24
2015-02-27,110449.24
2015-02-28,110449.24
2015-03-01,110449.24
2015-03-02,110918.96
2015-03-03,111525.96
2015-03-04,111525.96
2015-03-05,111525.96
2015-03-06,111525.96
2015-03-07,111525.96
2015-03-08,111525.96
2015-03-09,111525.96
2015-03-10,111525.96
2015-03-11,111525.96
2015-03-12,111525.96
2015-03-13,111525.96
2015-03-14,111525.96
2015-03-15,111525.96
2015-03-16,111525.96
2015-03-17,111525.96
2015-03-18,111525.96
2015-03-19,111525.96
2015-03-20,111525.96
2015-03-21,111525.96
2015-03-22,111525.96
2015-03-23,111525.96
2015-03-24,111525.96
2015-03-25,111525.96
2015-03-26,111525.96
2015-03-27,111525.96
2015-03-28,111525.96
2015-03-29,111525.96
2015-03-30,111525.96
2015-03-31,111525.96
2015-04-01,111525.96
2015-04-02,111525.96
2015-04-03,111525.96
2015-04-04,111525.96
2015-04-05,111525.96
2015-04-06,111525.96
2015-04-07,111525.96
2015-04-08,111525.96
2015-04-09,111525.96
2015-04-10,111525.96
2015-04-11,111525.96
2015-04-12,111525.96
2015-04-13,111525.96
2015-04-14,111525.96
2015-04-15,111525.96
2015-04-16,111525.96
2015-04-17,111525.96
2015-04-18,111525.96
2015-04-19,111525.96
2015-04-20,111525.96
2015-04-21,111525.96
2015-04-22,111525.96
2015-04-23,111525.96
2015-04-24,111525.96
2015-04-25,111525.96
2015-04-26,111525.96
2015-04-27,111525.96
2015-04-28,111525.96
2015-04-29,111525.96
2015-04-30,111525.96
2015-05-01,111525.96
2015-05-02,111525.96
2015-05-03,111525.96
2015-05-04,113759.8
2015-05-05,113759.8
2015-05-06,113759.8
2015-05-07,113759.8
2015-05-08,113759.8
2015-05-09,113759.8
2015-05-10,113759.8
2015-05-11,113759.8
2015-05-12,113759.8
2015-05-13,113759.8
2015-05-14,113759.8
2015-05-15,113759.8
2015-05-16,113759.8
2015-05-17,113759.8
2015-05-18,113759.8
2015-05-19,113759.8
2015-05-20,113759.8
2015-05-21,113759.8
2015-05-22,113759.8
2015-05-23,113759.8
2015-05-24,113759.8
2015-05-25,113759.8
2015-05-26,113759.8
2015-05-27,113759.8
2015-05-28,113759.8
2015-05-29,113759.8
2015-05-30,113759.8
2015-05-31,113759.8
2015-06-01,113759.8
2015-06-02,113759.8
2015-06-03,113759.8
2015-06-04,113759.8
2015-06-05,113759.8
2015-06-06,113759.8
2015-06-07,113759.8
2015-06-08,113759.8
2015-06-09,113759.8
2015-06-10,113759.8
2015-06-11,113759.8
2015-06-12,113759.8
2015-06-13,113759.8
2015-06-14,113759.8
2015-06-15,113759.8
2015-06-16,113759.8
2015-06-17,113759.8
2015-06-18,113759.8
2015-06-19,113759.8
2015-06-20,113759.8
2015-06-21,113759.8
2015-06-22,113759.8
2015-06-23,113759.8
2015-06-24,113759.8
2015-06-25,113759.8
2015-06-26,113759.8
2015-06-27,113759.8
2015-06-28,113759.8
2015-06-29,113759.8
2015-06-30,113759.8
2015-07-01,113759.8
2015-07-02,113759.8
2015-07-03,113759.8
2015-07-04,113759.8
2015-07-05,113759.8
2015-07-06,113759.8
2015-07-07,113759.8
2015-07-08,113759.8
2015-07-09,113759.8
2015-07-10,113759.8
2015-07-11,113759.8
2015-07-12,113759.8
2015-07-13,113759.8
2015-07-14,113759.8
2015-07-15,113759.8
2015-07-16,113759.8
2015-07-17,113759.8
2015-07-18,113759.8
2015-07-19,113759.8
2015-07-20,113759.8
2015-07-21,113759.8
2015-07-22,113759.8
2015-07-23,113759.8
2015-07-24,113759.8
2015-07-25,113759.8
2015-07-26,113759.8
2015-07-27,113759.8
2015-07-28,113759.8
2015-07-29,113759.8
2015-07-30,113759.8
2015-07-31,113759.8
2015-08-01,113759.8
2015-08-02,113759.8
2015-08-03,113759.8
2015-08-04,113759.8
2015-08-05,113759.8
2015-08-06,113759.8
2015-08-07,113759.8
2015-08-08,113759.8
2015-08-09,113759.8
2015-08-10,113759.8
2015-08-11,113759.8
2015-08-12,113759.8
2015-08-13,113759.8
2015-08-14,113759.8
2015-08-15,113759.8
2015-08-16,113759.8
2015-08-17,113759.8
2015-08-18,113759.8
2015-08-19,113759.8
2015-08-20,113759.8
2015-08-21,113759.8
2015-08-22,113759.8
2015-08-23,113759.8
2015-08-24,113759.8
2015-08-25,113759.8
2015-08-26,113759.8
2015-08-27,113759.8
2015-08-28,113759.8
2015-08-29,113759.8
2015-08-30,113759.8
2015-08-31,113759.8
2015-09-01,113759.8
2015-09-02,113759.8
2015-09-03,113759.8
2015-09-04,113759.8
2015-09-05,113759.8
2015-09-06,113759.8
2015-09-07,113759.8
2015-09-08,113759.8
2015-09-09,113759.8
2015-09-10,113759.8
2015-09-11,113759.8
2015-09-12,113759.8
2015-09-13,113759.8
2015-09-14,113759.8
2015-09-15,113759.8
2015-09-16,113759.8
2015-09-17,113759.8
2015-09-18,113759.8
2015-09-19,113759.8
2015-09-20,113759.8
2015-09-21,113759.8
2015-09-22,113759.8
2015-09-23,113759.8
2015-09-24,113759.8
2015-09-25,113759.8
2015-09-26,113759.8
2015-09-27,113759.8
2015-09-28,113759.8
2015-09-29,113759.8
2015-09-30,115419.84
2015-10-01,116104.85
2015-10-02,116104.85
2015-10-03,116104.85
2015-10-04,116104.85
2015-10-05,116104.85
2015-10-06,116104.85
2015-10-07,116104.85
2015-10-08,116104.85
2015-10-09,116104.85
2015-10-10,116104.85
2015-10-11,116104.85
2015-10-12,116104.85
2015-10-13,116104.85
2015-10-14,116104.85
2015-10-15,116104.85
2015-10-16,116104.85
2015-10-17,116104.85
2015-10-18,116104.85
2015-10-19,116104.85
2015-10-20,116104.85
2015-10-21,116104.85
2015-10-22,116104.85
2015-10-23,116104.85
2015-10-24,116104.85
2015-10-25,116104.85
2015-10-26,116104.85
2015-10-27,116104.85
2015-10-28,117039.47
2015-10-29,117039.47
2015-10-30,117039.47
2015-10-31,117039.47
2015-11-01,117039.47
2015-11-02,117039.47
2015-11-03,117039.47
2015-11-04,117039.47
2015-11-05,117039.47
2015-11-06,117039.47
2015-11-07,117039.47
2015-11-08,117039.47
2015-11-09,117039.47
2015-11-10,117039.47
2015-11-11,117039.47
2015-11-12,117039.47
2015-11-13,117039.47
2015-11-14,117039.47
2015-11-15,117039.47
2015-11-16,117039.47
2015-11-17,117039.47
2015-11-18,117039.47
2015-11-19,117039.47
2015-11-20,117039.47
2015-11-21,117039.47
2015-11-22,117039.47
2015-11-23,117039.47
2015-11-24,117039.47
2015-11-25,117039.47
2015-11-26,117039.47
2015-11-27,117039.47
2015-11-28,117039.47
2015-11-29,117039.47
2015-11-30,117039.47
2015-12-01,117039.47
2015-12-02,117039.47
2015-12-03,117039.47
2015-12-04,117039.47
2015-12-05,117039.47
2015-12-06,117039.47
2015-12-07,118583.65
2015-12-08,118583.65
2015-12-09,118583.65
2015-12-10,118583.65
2015-12-11,118583.65
2015-12-12,118583.65
2015-12-13,118583.65
2015-12-14,118583.65
2015-12-15,118583.65
2015-12-16,118583.65
2015-12-17,118583.65
2015-12-18,118583.65
2015-12-19,118583.65
2015-12-20,118583.65
2015-12-21,118583.65
2015-12-22,116641.6
2015-12-23,116641.6
2015-12-24,116641.6
2015-12-25,116641.6
2015-12-26,116641.6
2015-12-27,116641.6
2015-12-28,116641.6
2015-12-29,116641.6
2015-12-30,116641.6
2015-12-31,116641.6
2016-01-01,116641.6
2016-01-02,116641.6
2016-01-03,116641.6
2016-01-04,116641.6
2016-01-05,116641.6
2016-01-06,116641.6
2016-01-07,116641.6
2016-01-08,116641.6
2016-01-09,116641.6
2016-01-10,116641.6
2016-01-11,116641.6
2016-01-12,116641.6
2016-01-13,116641.6
2016-01-14,116641.6
2016-01-15,116641.6
2016-01-16,116641.6
2016-01-17,116641.6
2016-01-18,116641.6
2016-01-19,116641.6
2016-01-20,116641.6
2016-01-21,116641.6
2016-01-22,116641.6
2016-01-23,116641.6
2016-01-24,116641.6
